"age.yr.bp","temperature","temperature.rescaled"
781,-31.2164929204087,-1.77996452250344
782,-31.2097439314982,-1.7804963532612
783,-31.2029949425876,-1.78102818401896
784,-31.1962459536771,-1.78156001477672
785,-31.1894969647665,-1.78209184553448
786,-31.1827479758559,-1.78262367629224
787,-31.1759989869454,-1.78315550705
788,-31.1692499980348,-1.78368733780776
789,-31.1625736539871,-1.78421344403805
790,-31.1592944407286,-1.78447185111135
791,-31.1581417331376,-1.7845626862512
792,-31.1569719272762,-1.7846548687612
793,-31.1558021214148,-1.7847470512712
794,-31.1546323155533,-1.7848392337812
795,-31.1534625096919,-1.78493141629119
796,-31.1522927038305,-1.78502359880119
797,-31.151122897969,-1.78511578131119
798,-31.1499417552276,-1.78520885718485
799,-31.1476242080634,-1.78539148348352
800,-31.1444159145581,-1.78564430197065
801,-31.1412120337433,-1.78589677273095
802,-31.1380081529286,-1.78614924349124
803,-31.1348042721138,-1.78640171425154
804,-31.1316003912991,-1.78665418501184
805,-31.1283965104843,-1.78690665577214
806,-31.1251926296696,-1.78715912653243
807,-31.1219899371833,-1.78741150365061
808,-31.118668833436,-1.78767321175918
809,-31.1150948102123,-1.78795485031341
810,-31.1115105091996,-1.78823729877331
811,-31.1079262081868,-1.7885197472332
812,-31.1043419071741,-1.7888021956931
813,-31.1007576061614,-1.789084644153
814,-31.0971733051486,-1.78936709261289
815,-31.0935890041359,-1.78964954107279
816,-31.0900006910838,-1.78993230568759
817,-31.0870116104073,-1.79016784986498
818,-31.0869025339705,-1.79017644525679
819,-31.0871565632714,-1.79015642735524
820,-31.0874095259414,-1.79013649350586
821,-31.0876624886114,-1.79011655965647
822,-31.0879154512814,-1.79009662580708
823,-31.0881684139514,-1.79007669195769
824,-31.0884213766214,-1.7900567581083
825,-31.0886743392914,-1.79003682425891
826,-31.0889189220017,-1.7900175507633
827,-31.0903526695541,-1.78990456924009
828,-31.0935414970323,-1.78965328470598
829,-31.0967607194358,-1.78939960500478
830,-31.0999799418392,-1.78914592530358
831,-31.1031991642427,-1.78889224560238
832,-31.1064183866462,-1.78863856590118
833,-31.1096376090497,-1.78838488619997
834,-31.1128568314532,-1.78813120649877
835,-31.1160803211853,-1.78787719052547
836,-31.1188921083351,-1.78765561735202
837,-31.1207709038308,-1.78750756536299
838,-31.1226085138469,-1.78736275885341
839,-31.124446123863,-1.78721795234383
840,-31.1262837338792,-1.78707314583425
841,-31.1281213438953,-1.78692833932466
842,-31.1299589539114,-1.78678353281508
843,-31.1317965639275,-1.7866387263055
844,-31.1336234070165,-1.78649476824642
845,-31.1347741663877,-1.78640408662929
846,-31.1354506492244,-1.78635077873615
847,-31.1361301628221,-1.78629723201436
848,-31.1368096764198,-1.78624368529257
849,-31.1374891900175,-1.78619013857077
850,-31.1381687036153,-1.78613659184898
851,-31.138848217213,-1.78608304512718
852,-31.1395234832631,-1.78602983311871
853,-31.1406281524421,-1.78594278347997
854,-31.1429347641193,-1.78576101891458
855,-31.1453196072909,-1.78557308958651
856,-31.1477044074342,-1.78538516364914
857,-31.1500892075776,-1.78519723771176
858,-31.152474007721,-1.78500931177438
859,-31.1548588078644,-1.78482138583701
860,-31.1572502314921,-1.78463293795883
861,-31.158938034076,-1.78449993650646
862,-31.158337441382,-1.78454726413905
863,-31.157558682727,-1.78460863152476
864,-31.1567800574721,-1.78466998839833
865,-31.1560014322173,-1.78473134527189
866,-31.1552228069625,-1.78479270214546
867,-31.1544441817076,-1.78485405901903
868,-31.1536656271499,-1.78491541032155
869,-31.1526692677052,-1.78499392498583
870,-31.1479183985047,-1.78536830082203
871,-31.1417349799159,-1.78585556376426
872,-31.1355660733282,-1.78634168313837
873,-31.1293971667406,-1.78682780251247
874,-31.1232282601529,-1.78731392188658
875,-31.1170593535653,-1.78780004126069
876,-31.1108904469776,-1.7882861606348
877,-31.10472154039,-1.7887722800089
878,-31.0985297684683,-1.78926020120668
879,-31.090593372918,-1.78988560144297
880,-31.0813650543438,-1.79061280721042
881,-31.0721440607308,-1.79133943575959
882,-31.0629230671178,-1.79206606430877
883,-31.0537020735048,-1.79279269285795
884,-31.0444810798918,-1.79351932140713
885,-31.0352600862788,-1.79424594995631
886,-31.0260759302651,-1.79496967564573
887,-31.0235455891892,-1.79516907043354
888,-31.0268646638189,-1.79490752222258
889,-31.0301713414537,-1.79464695091397
890,-31.0334780190884,-1.79438637960537
891,-31.0367846967232,-1.79412580829677
892,-31.040091374358,-1.79386523698817
893,-31.0433980519927,-1.79360466567956
894,-31.0467057571462,-1.7933440134009
895,-31.0495820085057,-1.79311736034808
896,-31.0484967276206,-1.7932028821593
897,-31.0464480514796,-1.79336432100575
898,-31.044407009171,-1.79352515829442
899,-31.0423659668624,-1.79368599558309
900,-31.0403249245538,-1.79384683287175
901,-31.0382838822452,-1.79400767016042
902,-31.0362436575137,-1.79416844302274
903,-31.033879701703,-1.79435472639448
904,-31.0286242027575,-1.79476886783457
905,-31.0226813608377,-1.79523717296344
906,-31.0167438532734,-1.79570505773685
907,-31.0108063457091,-1.79617294251025
908,-31.0048688381448,-1.79664082728365
909,-30.9989313305805,-1.79710871205706
910,-30.9929938230163,-1.79757659683046
911,-30.9870564167304,-1.79804447362297
912,-30.9806421974785,-1.79854992401418
913,-30.9655577458392,-1.79973860211872
914,-30.9470747515727,-1.80119509063526
915,-30.9286264984179,-1.80264884149849
916,-30.910178245263,-1.80410259236173
917,-30.8917299921082,-1.80555634322496
918,-30.8732817389534,-1.8070100940882
919,-30.8548334857985,-1.80846384495143
920,-30.8363852326437,-1.80991759581467
921,-30.8179368945578,-1.8113713533706
922,-30.79977379441,-1.81280263373614
923,-30.7865921399212,-1.81384136848415
924,-30.7753241099614,-1.81472930666147
925,-30.7640366497969,-1.81561877596894
926,-30.7527491896325,-1.81650824527642
927,-30.7414617294681,-1.81739771458389
928,-30.7301742693037,-1.81828718389137
929,-30.7188868091393,-1.81917665319884
930,-30.707599442195,-1.82006611516043
931,-30.6962144413354,-1.82096327082545
932,-30.6836651625313,-1.82195217339206
933,-30.6707756099217,-1.8229678900605
934,-30.6578891440554,-1.8239833634888
935,-30.6450026781891,-1.82499883691709
936,-30.6321162123228,-1.82601431034539
937,-30.6192297464565,-1.82702978377368
938,-30.6063436640554,-1.82804522698433
939,-30.5928848080188,-1.82910580564276
940,-30.5712179749695,-1.83081318557649
941,-30.5467531375466,-1.83274105257961
942,-30.5223154876601,-1.83466677716284
943,-30.4978778377736,-1.83659250174608
944,-30.4734401878871,-1.83851822632931
945,-30.4490025380006,-1.84044395091254
946,-30.4245648881141,-1.84236967549577
947,-30.4001000221111,-1.84429754475105
948,-30.3785442921797,-1.84599616958737
949,-30.3624200955501,-1.84726678120422
950,-30.3464688872256,-1.84852376107526
951,-30.330517678901,-1.8497807409463
952,-30.3145664705764,-1.85103772081734
953,-30.2986152622519,-1.85229470068839
954,-30.2826640539273,-1.85355168055943
955,-30.2666908195919,-1.85481039611416
956,-30.2532116791924,-1.85587257321175
957,-30.2487045461123,-1.85622774226493
958,-30.2450188886573,-1.85651817776914
959,-30.2413319410117,-1.85680871494236
960,-30.2376449933662,-1.85709925211558
961,-30.2339580457206,-1.8573897892888
962,-30.230271098075,-1.85768032646202
963,-30.2265841504294,-1.85797086363524
964,-30.2228855267409,-1.85826232089869
965,-30.2209209915963,-1.85841712930459
966,-30.2272535150186,-1.85791811667101
967,-30.2346282911984,-1.85733697290918
968,-30.2420000196088,-1.85675606931629
969,-30.2493717480192,-1.8561751657234
970,-30.2567434764296,-1.85559426213052
971,-30.26411520484,-1.85501335853763
972,-30.2714869332504,-1.85443245494474
973,-30.2788489870868,-1.85385231372323
974,-30.287432909898,-1.85317588733793
975,-30.3010439092743,-1.85210331954917
976,-30.3152018726913,-1.85098765014858
977,-30.3293585442583,-1.84987208254777
978,-30.3435152158253,-1.84875651494696
979,-30.3576718873923,-1.84764094734615
980,-30.3718285589594,-1.84652537974534
981,-30.3860142893724,-1.84540752226255
982,-30.3964117362544,-1.84458818737738
983,-30.4010198794651,-1.84422505856977
984,-30.4055193188902,-1.8438704957885
985,-30.4100187583152,-1.84351593300723
986,-30.4145181977402,-1.84316137022595
987,-30.4190176371652,-1.84280680744468
988,-30.4235170765903,-1.84245224466341
989,-30.4280165160153,-1.84209768188213
990,-30.4324400521457,-1.8417491003978
991,-30.4341724908933,-1.84161258154673
992,-30.4344065706561,-1.84159413569962
993,-30.4346546562329,-1.84157458617271
994,-30.4349027418097,-1.8415550366458
995,-30.4351508273865,-1.8415354871189
996,-30.4353989129633,-1.84151593759199
997,-30.4356469985401,-1.84149638806508
998,-30.4358909924535,-1.84147716096758
999,-30.4372976334018,-1.84136631548667
1000,-30.4400762106489,-1.84114735930488
1001,-30.4428638933163,-1.84092768560189
1002,-30.4456515759837,-1.84070801189891
1003,-30.448439258651,-1.84048833819592
1004,-30.4512269413184,-1.84026866449294
1005,-30.4540146239858,-1.84004899078995
1006,-30.4568023066532,-1.83982931708697
1007,-30.4595893303482,-1.83960969531202
1008,-30.4625852975426,-1.83937360846637
1009,-30.4672196280441,-1.83900841605978
1010,-30.472197525592,-1.83861615003889
1011,-30.4771730888107,-1.83822406796676
1012,-30.4821486520293,-1.83783198589463
1013,-30.4871242152479,-1.8374399038225
1014,-30.4920997784665,-1.83704782175037
1015,-30.4970753416851,-1.83665573967823
1016,-30.502013029468,-1.83626664224898
1017,-30.510608513193,-1.83558930484579
1018,-30.5278379981968,-1.83423159479666
1019,-30.5454824250218,-1.83284118669065
1020,-30.5631268017792,-1.83145078253005
1021,-30.5807711785366,-1.83006037836945
1022,-30.598415555294,-1.82866997420885
1023,-30.6160599320514,-1.82727957004824
1024,-30.6337089264045,-1.82588880201397
1025,-30.6505487886875,-1.82456179483745
1026,-30.6628863213639,-1.82358957819298
1027,-30.674537588227,-1.82267144035533
1028,-30.6861919398091,-1.82175305943705
1029,-30.6978462913912,-1.82083467851877
1030,-30.7095006429734,-1.81991629760049
1031,-30.7211549945555,-1.81899791668221
1032,-30.7328093461376,-1.81807953576393
1033,-30.7444668023724,-1.81716091019423
1034,-30.7558197838755,-1.81626627770399
1035,-30.766503030337,-1.81542442137021
1036,-30.7771578775514,-1.814584802941
1037,-30.7878127247657,-1.81374518451179
1038,-30.7984675719801,-1.81290556608258
1039,-30.8091224191945,-1.81206594765337
1040,-30.8197772664089,-1.81122632922416
1041,-30.8304321136233,-1.81038671079495
1042,-30.8411209922583,-1.80954441063719
1043,-30.8479622508411,-1.80900530888663
1044,-30.8483963523718,-1.80897110101505
1045,-30.8486806048494,-1.80894870148045
1046,-30.848964857327,-1.80892630194586
1047,-30.8492491098046,-1.80890390241127
1048,-30.8495333622822,-1.80888150287668
1049,-30.8498176147599,-1.80885910334209
1050,-30.8501018672375,-1.80883670380749
1051,-30.8504008826134,-1.8088131409337
1052,-30.8510238458674,-1.80876405046639
1053,-30.8517891452307,-1.80870374369368
1054,-30.8525530072258,-1.8086435501878
1055,-30.8533168692209,-1.80858335668192
1056,-30.854080731216,-1.80852316317604
1057,-30.854844593211,-1.80846296967016
1058,-30.8556084552061,-1.80840277616428
1059,-30.8563291026776,-1.80834598802965
1060,-30.8560483961999,-1.80836810813397
1061,-30.8553113617566,-1.8084261875873
1062,-30.8545788772576,-1.80848390849799
1063,-30.8538463927587,-1.80854162940868
1064,-30.8531139082597,-1.80859935031937
1065,-30.8523814237607,-1.80865707123006
1066,-30.8516489392617,-1.80871479214075
1067,-30.8509161698462,-1.80877253550329
1068,-30.8505701765829,-1.80879980030723
1069,-30.8555477934156,-1.80840755640713
1070,-30.8622873752784,-1.80787646693928
1071,-30.8690100413358,-1.80734671046304
1072,-30.8757327073932,-1.80681695398679
1073,-30.8824553734506,-1.80628719751054
1074,-30.889178039508,-1.8057574410343
1075,-30.8959007055653,-1.80522768455805
1076,-30.9026233972563,-1.80469792606185
1077,-30.9093169973764,-1.80417046002638
1078,-30.9156456164595,-1.80367175506077
1079,-30.9218623317203,-1.80318186828933
1080,-30.9280800857806,-1.80269189965887
1081,-30.9342978398409,-1.80220193102842
1082,-30.9405155939012,-1.80171196239796
1083,-30.9467333479615,-1.80122199376751
1084,-30.9529511020218,-1.80073202513705
1085,-30.9591688560821,-1.8002420565066
1086,-30.9653634491666,-1.79975391299684
1087,-30.9698147656715,-1.79940314237605
1088,-30.9729794918541,-1.79915375706129
1089,-30.9761515689277,-1.79890379248495
1090,-30.9793236460013,-1.79865382790862
1091,-30.9824957230748,-1.79840386333229
1092,-30.9856678001484,-1.79815389875595
1093,-30.9888398772219,-1.79790393417962
1094,-30.9920119542955,-1.79765396960329
1095,-30.9951826770622,-1.79740411174842
1096,-30.9987999451048,-1.79711906543562
1097,-31.0029285887081,-1.79679372193823
1098,-31.00705984605,-1.79646817247418
1099,-31.011191103392,-1.79614262301013
1100,-31.015322360734,-1.79581707354609
1101,-31.019453618076,-1.79549152408204
1102,-31.023584875418,-1.79516597461799
1103,-31.0277158443103,-1.79484044788422
1104,-31.0320519068588,-1.79449875945335
1105,-31.0386182599611,-1.79398132067957
1106,-31.045794984109,-1.79341578372397
1107,-31.0529663908216,-1.7928506657905
1108,-31.0601377975343,-1.79228554785702
1109,-31.0673092042469,-1.79172042992354
1110,-31.0744806109595,-1.79115531199007
1111,-31.0816520176722,-1.79059019405659
1112,-31.0888208140861,-1.79002528181869
1113,-31.0968172704052,-1.78939514870098
1114,-31.1113035559063,-1.78825360701269
1115,-31.1271507675431,-1.78700482224139
1116,-31.1429887325137,-1.78575676612168
1117,-31.1588266974843,-1.78450871000196
1118,-31.1746646624549,-1.78326065388225
1119,-31.1905026274255,-1.78201259776254
1120,-31.2063405923961,-1.78076454164283
1121,-31.2220755567962,-1.77952460212728
1122,-31.2356621396967,-1.77845395839454
1123,-31.2483392108025,-1.77745498559703
1124,-31.2610255891986,-1.77645527937065
1125,-31.2737119675947,-1.77545557314427
1126,-31.2863983459908,-1.7744558669179
1127,-31.2990847243869,-1.77345616069152
1128,-31.311771102783,-1.77245645446514
1129,-31.3244574811791,-1.77145674823877
1130,-31.3371412240857,-1.77045724969303
1131,-31.344889618315,-1.76984666425142
1132,-31.3475327395122,-1.76963838221573
1133,-31.3501628247168,-1.7694311274364
1134,-31.3527929099215,-1.76922387265707
1135,-31.3554229951261,-1.76901661787774
1136,-31.3580530803307,-1.76880936309841
1137,-31.3606831655354,-1.76860210831908
1138,-31.363312886324,-1.7683948822563
1139,-31.3660464639082,-1.76817947211749
1140,-31.3695347112825,-1.76790459283278
1141,-31.373167931696,-1.76761828944849
1142,-31.3768002747282,-1.7673320552032
1143,-31.3804326177604,-1.76704582095791
1144,-31.3840649607927,-1.76675958671262
1145,-31.3876973038249,-1.76647335246733
1146,-31.3913296468571,-1.76618711822205
1147,-31.3949945243384,-1.76589832021188
1148,-31.4000581779395,-1.76549929648146
1149,-31.4059611328502,-1.76503413451056
1150,-31.4118567830924,-1.76456954815883
1151,-31.4177524333346,-1.76410496180711
1152,-31.4236480835768,-1.76364037545538
1153,-31.429543733819,-1.76317578910365
1154,-31.4354393840612,-1.76271120275193
1155,-31.4413100052696,-1.76224858872675
1156,-31.4499662348855,-1.76156646445347
1157,-31.4684005814356,-1.76011380945219
1158,-31.4876969230627,-1.75859322790648
1159,-31.5069920770585,-1.75707273994796
1160,-31.5262872310543,-1.75555225198944
1161,-31.5455823850502,-1.75403176403092
1162,-31.564877539046,-1.7525112760724
1163,-31.5841726930418,-1.75099078811387
1164,-31.6034772520311,-1.74946955902733
1165,-31.6218660469476,-1.74802049356517
1166,-31.6380198222688,-1.7467475511017
1167,-31.6540582074961,-1.74548370155598
1168,-31.670096619738,-1.74421984988147
1169,-31.6861350319798,-1.74295599820696
1170,-31.7021734442217,-1.74169214653245
1171,-31.7182118564635,-1.74042829485794
1172,-31.7342502687054,-1.73916444318343
1173,-31.7502039039412,-1.73790727206803
1174,-31.7640743032368,-1.73681426316468
1175,-31.7769606865296,-1.73579879624331
1176,-31.7898567622009,-1.73478256554753
1177,-31.8027528378722,-1.73376633485174
1178,-31.8156489135435,-1.73275010415596
1179,-31.8285449892149,-1.73173387346017
1180,-31.8414283507388,-1.73071864465886
1181,-31.8520921787186,-1.72987831853145
1182,-31.8608180300933,-1.72919070795597
1183,-31.8695484004818,-1.72850274127521
1184,-31.8782787708703,-1.72781477459446
1185,-31.8870091412589,-1.7271268079137
1186,-31.8957395116474,-1.72643884123294
1187,-31.9044698820359,-1.72575087455219
1188,-31.913210582071,-1.72506209387931
1189,-31.9207725310245,-1.72446620061362
1190,-31.9240487568481,-1.7242080289548
1191,-31.9269263518696,-1.72398127001934
1192,-31.9298046040795,-1.72375445929641
1193,-31.9326828562894,-1.72352764857349
1194,-31.9355611084993,-1.72330083785056
1195,-31.9384393607092,-1.72307402712763
1196,-31.9413176129192,-1.72284721640471
1197,-31.9441949274771,-1.7226204795702
1198,-31.9472122883663,-1.72238270686833
1199,-31.9509027337617,-1.72209189406703
1200,-31.954678040437,-1.72179439406569
1201,-31.9584530978305,-1.72149691370815
1202,-31.962228155224,-1.7211994333506
1203,-31.9660032126175,-1.72090195299306
1204,-31.969778270011,-1.72060447263552
1205,-31.9735533274045,-1.72030699227797
1206,-31.9771572719419,-1.72002299587797
1207,-31.9770064221542,-1.7200348830744
1208,-31.9752057921056,-1.72017677550538
1209,-31.9734218222121,-1.72031735509039
1210,-31.9716378523186,-1.7204579346754
1211,-31.9698538824252,-1.72059851426041
1212,-31.9680699125317,-1.72073909384542
1213,-31.9662859426382,-1.72087967343042
1214,-31.9645002421802,-1.72102038938659
1215,-31.9628876607556,-1.72114746329535
1216,-31.9616421675868,-1.72124561008214
1217,-31.9604114278724,-1.72134259427394
1218,-31.9591806881579,-1.72143957846575
1219,-31.9579499484434,-1.72153656265755
1220,-31.9567192087289,-1.72163354684935
1221,-31.9554884690144,-1.72173053104115
